20180528,TX     ,201806     ,084500,10979,1216,-,-,*
20180528,TX     ,201806     ,084500,10978,2,-,-, 
20180528,TX     ,201806     ,084500,10978,2,-,-, 
20180528,TX     ,201806     ,084500,10978,6,-,-, 
20180528,TX     ,201806     ,084500,10978,2,-,-, 
20180528,TX     ,201806     ,084500,10978,2,-,-, 
20180528,TX     ,201806     ,084500,10979,14,-,-, 
20180528,TX     ,201806     ,084500,10978,2,-,-, 
20180528,TX     ,201806     ,084500,10978,2,-,-, 
20180528,TX     ,201806     ,084500,10979,2,-,-, 
20180528,TX     ,201806     ,084500,10977,2,-,-, 
20180528,TX     ,201806     ,084500,10977,2,-,-, 
20180528,TX     ,201806     ,084500,10977,2,-,-, 
20180528,TX     ,201806     ,084500,10977,4,-,-, 
20180528,TX     ,201806     ,084500,10978,2,-,-, 
20180528,TX     ,201806     ,084500,10978,4,-,-, 
20180528,TX     ,201806     ,084500,10979,36,-,-, 
20180528,TX     ,201806     ,084500,10979,2,-,-, 
20180528,TX     ,201806     ,084500,10979,6,-,-, 
20180528,TX     ,201806     ,084500,10979,2,-,-, 
20180528,TX     ,201806     ,084500,10977,4,-,-, 
20180528,TX     ,201806     ,084500,10979,2,-,-, 
20180528,TX     ,201806     ,084500,10977,4,-,-, 
20180528,TX     ,201806     ,084500,10977,2,-,-, 
20180528,TX     ,201806     ,084500,10977,4,-,-, 
20180528,TX     ,201806     ,084500,10979,4,-,-, 
20180528,TX     ,201806     ,084500,10979,4,-,-, 
20180528,TX     ,201806     ,084500,10979,4,-,-, 
20180528,TX     ,201806     ,084500,10977,2,-,-, 
20180528,TX     ,201806     ,084500,10979,8,-,-, 
20180528,TX     ,201806     ,084500,10979,16,-,-, 
20180528,TX     ,201806     ,084500,10979,6,-,-, 
20180528,TX     ,201806     ,084500,10979,4,-,-, 
20180528,TX     ,201806     ,084500,10979,2,-,-, 
20180528,TX     ,201806     ,084500,10979,4,-,-, 
20180528,TX     ,201806     ,084500,10979,4,-,-, 
20180528,TX     ,201806     ,084500,10980,18,-,-, 
20180528,TX     ,201806     ,084500,10980,16,-,-, 
20180528,TX     ,201806     ,084500,10977,22,-,-, 
20180528,TX     ,201806     ,084500,10978,2,-,-, 
20180528,TX     ,201806     ,084500,10977,14,-,-, 
20180528,TX     ,201806     ,084500,10980,6,-,-, 
20180528,TX     ,201806     ,084500,10980,8,-,-, 
20180528,TX     ,201806     ,084500,10980,12,-,-, 
20180528,TX     ,201806     ,084500,10980,4,-,-, 
20180528,TX     ,201806     ,084500,10980,2,-,-, 
20180528,TX     ,201806     ,084500,10980,4,-,-, 
20180528,TX     ,201806     ,084500,10980,2,-,-, 
20180528,TX     ,201806     ,084500,10980,2,-,-, 
20180528,TX     ,201806     ,084500,10980,4,-,-, 
20180528,TX     ,201806     ,084500,10980,10,-,-, 
20180528,TX     ,201806     ,084500,10980,2,-,-, 
20180528,TX     ,201806     ,084500,10980,2,-,-, 
20180528,TX     ,201806     ,084500,10980,4,-,-, 
20180528,TX     ,201806     ,084500,10980,6,-,-, 
20180528,TX     ,201806     ,084500,10980,2,-,-, 
20180528,TX     ,201806     ,084500,10980,4,-,-, 
20180528,TX     ,201806     ,084500,10980,10,-,-, 
20180528,TX     ,201806     ,084500,10980,14,-,-, 
20180528,TX     ,201806     ,084500,10980,2,-,-, 
20180528,TX     ,201806     ,084500,10980,10,-,-, 
20180528,TX     ,201806     ,084500,10981,20,-,-, 
20180528,TX     ,201806     ,084500,10981,2,-,-, 
20180528,TX     ,201806     ,084500,10981,40,-,-, 
20180528,TX     ,201806     ,084500,10979,2,-,-, 
20180528,TX     ,201806     ,084500,10978,2,-,-, 
20180528,TX     ,201806     ,084500,10980,2,-,-, 
20180528,TX     ,201806     ,084500,10981,2,-,-, 
20180528,TX     ,201806     ,084500,10981,22,-,-, 
20180528,TX     ,201806     ,084500,10982,14,-,-, 
20180528,TX     ,201806     ,084500,10982,2,-,-, 
20180528,TX     ,201806     ,084500,10982,4,-,-, 
20180528,TX     ,201806     ,084500,10982,10,-,-, 
20180528,TX     ,201806     ,084500,10980,2,-,-, 
20180528,TX     ,201806     ,084500,10982,2,-,-, 
20180528,TX     ,201806     ,084500,10979,2,-,-, 
20180528,TX     ,201806     ,084500,10979,2,-,-, 
20180528,TX     ,201806     ,084500,10979,2,-,-, 
20180528,TX     ,201806     ,084500,10982,4,-,-, 
20180528,TX     ,201806     ,084500,10982,8,-,-, 
20180528,TX     ,201806     ,084500,10982,2,-,-, 
20180528,TX     ,201806     ,084500,10982,4,-,-, 
20180528,TX     ,201806     ,084500,10979,2,-,-, 
20180528,TX     ,201806     ,084500,10981,2,-,-, 
20180528,TX     ,201806     ,084500,10982,2,-,-, 
20180528,TX     ,201806     ,084500,10983,4,-,-, 
20180528,TX     ,201806     ,084500,10983,4,-,-, 
20180528,TX     ,201806     ,084500,10981,2,-,-, 
20180528,TX     ,201806     ,084500,10981,2,-,-, 
20180528,TX     ,201806     ,084500,10983,2,-,-, 
20180528,TX     ,201806     ,084500,10980,2,-,-, 
20180528,TX     ,201806     ,084500,10979,2,-,-, 
20180528,TX     ,201806     ,084500,10978,2,-,-, 
20180528,TX     ,201806     ,084500,10981,4,-,-, 
20180528,TX     ,201806     ,084500,10982,4,-,-, 
20180528,TX     ,201806     ,084500,10983,24,-,-, 
20180528,TX     ,201806     ,084500,10983,2,-,-, 
20180528,TX     ,201806     ,084500,10983,2,-,-, 
20180528,TX     ,201806     ,084501,10983,2,-,-, 
20180528,TX     ,201806     ,084501,10981,2,-,-, 
20180528,TX     ,201806     ,084501,10981,2,-,-, 
20180528,TX     ,201806     ,084501,10982,4,-,-, 
20180528,TX     ,201806     ,084501,10982,2,-,-, 
20180528,TX     ,201806     ,084501,10982,2,-,-, 
20180528,TX     ,201806     ,084501,10982,2,-,-, 
20180528,TX     ,201806     ,084501,10983,2,-,-, 
20180528,TX     ,201806     ,084501,10983,6,-,-, 
20180528,TX     ,201806     ,084501,10981,2,-,-, 
20180528,TX     ,201806     ,084501,10982,2,-,-, 
20180528,TX     ,201806     ,084501,10980,2,-,-, 
20180528,TX     ,201806     ,084501,10980,2,-,-, 
20180528,TX     ,201806     ,084501,10980,2,-,-, 
20180528,TX     ,201806     ,084501,10979,2,-,-, 
20180528,TX     ,201806     ,084501,10980,2,-,-, 
20180528,TX     ,201806     ,084501,10980,2,-,-, 
20180528,TX     ,201806     ,084501,10978,2,-,-, 
20180528,TX     ,201806     ,084501,10978,2,-,-, 
20180528,TX     ,201806     ,084501,10978,2,-,-, 
20180528,TX     ,201806     ,084501,10978,2,-,-, 
20180528,TX     ,201806     ,084501,10980,2,-,-, 
20180528,TX     ,201806     ,084501,10979,2,-,-, 
20180528,TX     ,201806     ,084501,10979,2,-,-, 
20180528,TX     ,201806     ,084501,10979,4,-,-, 
20180528,TX     ,201806     ,084501,10979,4,-,-, 
20180528,TX     ,201806     ,084501,10978,2,-,-, 
20180528,TX     ,201806     ,084501,10978,2,-,-, 
20180528,TX     ,201806     ,084501,10980,2,-,-, 
20180528,TX     ,201806     ,084501,10980,2,-,-, 
20180528,TX     ,201806     ,084501,10980,2,-,-, 
20180528,TX     ,201806     ,084501,10979,2,-,-, 
20180528,TX     ,201806     ,084501,10979,2,-,-, 
20180528,TX     ,201806     ,084501,10978,2,-,-, 
20180528,TX     ,201806     ,084501,10979,8,-,-, 
20180528,TX     ,201806     ,084501,10980,12,-,-, 
20180528,TX     ,201806     ,084501,10980,2,-,-, 
20180528,TX     ,201806     ,084501,10980,2,-,-, 
20180528,TX     ,201806     ,084501,10979,12,-,-, 
20180528,TX     ,201806     ,084501,10978,4,-,-, 
20180528,TX     ,201806     ,084501,10980,8,-,-, 
20180528,TX     ,201806     ,084501,10981,26,-,-, 
20180528,TX     ,201806     ,084501,10982,4,-,-, 
20180528,TX     ,201806     ,084501,10982,4,-,-, 
20180528,TX     ,201806     ,084501,10982,2,-,-, 
20180528,TX     ,201806     ,084502,10981,2,-,-, 
20180528,TX     ,201806     ,084502,10981,2,-,-, 
20180528,TX     ,201806     ,084502,10981,2,-,-, 
20180528,TX     ,201806     ,084502,10981,2,-,-, 
20180528,TX     ,201806     ,084502,10980,2,-,-, 
20180528,TX     ,201806     ,084502,10980,10,-,-, 
20180528,TX     ,201806     ,084502,10980,2,-,-, 
20180528,TX     ,201806     ,084502,10979,2,-,-, 
20180528,TX     ,201806     ,084502,10979,4,-,-, 
20180528,TX     ,201806     ,084502,10978,2,-,-, 
20180528,TX     ,201806     ,084502,10978,2,-,-, 
20180528,TX     ,201806     ,084502,10978,2,-,-, 
