20180410,TX     ,201804     ,084500,10874,1234,-,-,*
20180410,TX     ,201804     ,084500,10873,2,-,-, 
20180410,TX     ,201804     ,084500,10873,2,-,-, 
20180410,TX     ,201804     ,084500,10873,2,-,-, 
20180410,TX     ,201804     ,084500,10873,2,-,-, 
20180410,TX     ,201804     ,084500,10873,2,-,-, 
20180410,TX     ,201804     ,084500,10874,10,-,-, 
20180410,TX     ,201804     ,084500,10874,2,-,-, 
20180410,TX     ,201804     ,084500,10874,2,-,-, 
20180410,TX     ,201804     ,084500,10874,2,-,-, 
20180410,TX     ,201804     ,084500,10873,2,-,-, 
20180410,TX     ,201804     ,084500,10874,8,-,-, 
20180410,TX     ,201804     ,084500,10875,8,-,-, 
20180410,TX     ,201804     ,084500,10875,2,-,-, 
20180410,TX     ,201804     ,084500,10873,2,-,-, 
20180410,TX     ,201804     ,084500,10873,2,-,-, 
20180410,TX     ,201804     ,084500,10873,4,-,-, 
20180410,TX     ,201804     ,084500,10875,2,-,-, 
20180410,TX     ,201804     ,084500,10874,2,-,-, 
20180410,TX     ,201804     ,084500,10873,2,-,-, 
20180410,TX     ,201804     ,084500,10873,4,-,-, 
20180410,TX     ,201804     ,084500,10872,2,-,-, 
20180410,TX     ,201804     ,084500,10872,2,-,-, 
20180410,TX     ,201804     ,084500,10872,2,-,-, 
20180410,TX     ,201804     ,084500,10872,2,-,-, 
20180410,TX     ,201804     ,084500,10872,8,-,-, 
20180410,TX     ,201804     ,084500,10872,4,-,-, 
20180410,TX     ,201804     ,084500,10872,6,-,-, 
20180410,TX     ,201804     ,084500,10872,4,-,-, 
20180410,TX     ,201804     ,084500,10872,2,-,-, 
20180410,TX     ,201804     ,084500,10872,2,-,-, 
20180410,TX     ,201804     ,084500,10872,2,-,-, 
20180410,TX     ,201804     ,084500,10872,6,-,-, 
20180410,TX     ,201804     ,084500,10872,2,-,-, 
20180410,TX     ,201804     ,084500,10874,2,-,-, 
20180410,TX     ,201804     ,084500,10874,2,-,-, 
20180410,TX     ,201804     ,084500,10872,2,-,-, 
20180410,TX     ,201804     ,084500,10874,8,-,-, 
20180410,TX     ,201804     ,084500,10872,2,-,-, 
20180410,TX     ,201804     ,084500,10872,2,-,-, 
20180410,TX     ,201804     ,084500,10872,2,-,-, 
20180410,TX     ,201804     ,084500,10872,2,-,-, 
20180410,TX     ,201804     ,084500,10874,6,-,-, 
20180410,TX     ,201804     ,084500,10874,2,-,-, 
20180410,TX     ,201804     ,084500,10873,2,-,-, 
20180410,TX     ,201804     ,084500,10872,2,-,-, 
