08:45:00 10600 10619 10582 10592 10502
08:50:00 10592 10595 10575 10579 4192
08:55:00 10579 10593 10572 10591 2999
09:00:00 10590 10607 10580 10582 7081
09:05:00 10582 10590 10553 10580 8194
09:10:00 10581 10608 10579 10605 5176
09:15:00 10605 10617 10591 10606 7135
09:20:00 10605 10607 10581 10584 4133
09:25:00 10585 10598 10582 10582 3052
09:30:00 10582 10602 10581 10601 3424
09:35:00 10602 10609 10593 10604 3669
09:40:00 10604 10640 10601 10620 9834
09:45:00 10620 10638 10620 10634 4065
09:50:00 10635 10638 10617 10621 4157
09:55:00 10622 10634 10619 10623 2645
10:00:00 10625 10660 10623 10654 6346
10:05:00 10655 10666 10653 10659 5215
10:10:00 10658 10669 10648 10655 4326
10:15:00 10655 10659 10646 10646 2430
10:20:00 10647 10649 10631 10636 3893
10:25:00 10637 10640 10627 10627 3104
10:30:00 10627 10634 10621 10621 3420
10:35:00 10621 10633 10619 10622 3264
10:40:00 10622 10638 10622 10628 2546
10:45:00 10628 10630 10592 10605 6896
10:50:00 10605 10610 10591 10591 3815
10:55:00 10591 10591 10551 10571 9384
11:00:00 10572 10581 10543 10558 7456
11:05:00 10559 10577 10548 10571 5961
11:10:00 10571 10585 10569 10579 3384
11:15:00 10579 10580 10562 10563 3807
11:20:00 10563 10566 10549 10564 5718
11:25:00 10563 10568 10552 10564 3334
11:30:00 10565 10571 10555 10567 2728
11:35:00 10567 10569 10554 10563 2552
11:40:00 10564 10570 10560 10562 1305
11:45:00 10561 10582 10554 10573 3930
11:50:00 10574 10585 10568 10579 3221
11:55:00 10579 10585 10576 10582 1333
12:00:00 10582 10585 10578 10581 1167
12:05:00 10581 10582 10570 10579 1733
12:10:00 10580 10595 10578 10583 3827
12:15:00 10582 10585 10567 10574 2383
12:20:00 10573 10584 10573 10578 1386
12:25:00 10577 10583 10569 10581 1547
12:30:00 10581 10587 10575 10579 1298
12:35:00 10579 10586 10577 10584 958
12:40:00 10584 10594 10582 10591 1676
12:45:00 10591 10597 10578 10580 2487
12:50:00 10578 10581 10554 10555 3196
12:55:00 10555 10567 10553 10566 2830
13:00:00 10565 10566 10539 10555 5386
13:05:00 10554 10555 10537 10543 3105
13:10:00 10543 10552 10542 10547 2449
13:15:00 10546 10547 10526 10536 3654
13:20:00 10536 10540 10522 10526 2914
13:25:00 10527 10529 10516 10520 3550
13:30:00 10520 10524 10510 10522 3681
13:35:00 10521 10529 10521 10525 2595
13:40:00 10525 10526 10515 10517 3321
