08:45:00 10630 10638 10622 10635 4526
08:50:00 10635 10638 10625 10628 1957
08:55:00 10628 10640 10627 10638 1665
09:00:00 10638 10642 10618 10623 4678
09:05:00 10622 10623 10607 10612 5054
09:10:00 10613 10616 10598 10610 6203
09:15:00 10611 10620 10608 10614 3632
09:20:00 10614 10623 10608 10611 3119
09:25:00 10611 10616 10602 10612 2951
09:30:00 10612 10612 10581 10585 8156
09:35:00 10584 10600 10582 10597 4449
09:40:00 10596 10614 10595 10606 4713
09:45:00 10606 10622 10602 10618 3546
09:50:00 10618 10622 10614 10617 2555
09:55:00 10618 10630 10614 10629 3451
10:00:00 10629 10630 10615 10616 2166
10:05:00 10616 10628 10613 10628 2007
10:10:00 10627 10645 10627 10641 5205
10:15:00 10641 10643 10634 10640 2045
10:20:00 10640 10641 10631 10631 1308
10:25:00 10632 10635 10622 10625 1971
10:30:00 10625 10627 10622 10625 1162
10:35:00 10624 10627 10620 10623 1273
10:40:00 10623 10626 10618 10625 999
10:45:00 10624 10634 10623 10633 1255
10:50:00 10633 10638 10631 10638 1194
10:55:00 10638 10651 10636 10651 4361
11:00:00 10651 10675 10650 10670 7760
11:05:00 10670 10685 10669 10675 4778
11:10:00 10676 10678 10671 10673 1752
11:15:00 10673 10683 10672 10678 2136
11:20:00 10679 10684 10675 10676 1910
11:25:00 10676 10677 10672 10675 1073
11:30:00 10675 10677 10671 10674 919
11:35:00 10674 10674 10661 10662 2684
11:40:00 10663 10665 10657 10662 2220
11:45:00 10662 10662 10655 10658 1385
11:50:00 10657 10665 10653 10664 1796
11:55:00 10664 10665 10660 10665 705
12:00:00 10665 10666 10661 10663 715
12:05:00 10663 10665 10662 10664 347
12:10:00 10664 10671 10662 10670 773
12:15:00 10670 10675 10663 10663 1414
12:20:00 10663 10664 10653 10655 1520
12:25:00 10655 10664 10655 10663 748
12:30:00 10662 10663 10659 10662 292
12:35:00 10661 10661 10655 10658 709
12:40:00 10660 10660 10658 10659 309
12:45:00 10660 10665 10660 10664 710
12:50:00 10665 10671 10662 10667 1147
12:55:00 10668 10668 10663 10668 540
13:00:00 10667 10668 10652 10655 2009
13:05:00 10654 10667 10652 10667 1248
13:10:00 10667 10676 10665 10672 2105
13:15:00 10672 10675 10663 10665 1254
13:20:00 10665 10670 10664 10667 891
13:25:00 10667 10675 10666 10668 2112
13:30:00 10668 10670 10663 10664 1878
13:35:00 10665 10665 10659 10660 1581
13:40:00 10660 10662 10654 10656 2723
10581 10685
