08:45:00 10975 10988 10971 10971 3861
08:50:00 10971 10982 10967 10981 2089
08:55:00 10980 10982 10966 10974 2490
09:00:00 10975 10987 10967 10972 5263
09:05:00 10973 10990 10971 10979 3454
09:10:00 10979 10981 10967 10971 2877
09:15:00 10970 10974 10959 10969 3887
09:20:00 10969 10982 10966 10981 2608
09:25:00 10982 10995 10974 10991 4252
09:30:00 10992 10995 10968 10973 5575
09:35:00 10974 10984 10973 10981 1933
09:40:00 10983 10993 10979 10992 2474
09:45:00 10992 11005 10991 10995 4677
09:50:00 10995 11002 10989 11002 2092
09:55:00 11001 11008 10999 11005 3027
10:00:00 11005 11015 11005 11012 3918
10:05:00 11012 11015 11010 11013 1810
10:10:00 11013 11025 11013 11024 3608
10:15:00 11024 11048 11024 11038 6726
10:20:00 11038 11040 11033 11038 1702
10:25:00 11039 11042 11034 11039 1462
10:30:00 11038 11052 11036 11048 2811
10:35:00 11047 11049 11042 11047 1492
10:40:00 11047 11054 11044 11046 2547
10:45:00 11047 11049 11038 11039 2353
10:50:00 11039 11044 11034 11037 1496
10:55:00 11037 11040 11034 11038 879
11:00:00 11039 11040 11033 11033 785
11:05:00 11033 11035 11029 11035 1477
11:10:00 11035 11038 11028 11029 1285
11:15:00 11030 11033 11027 11029 816
11:20:00 11029 11033 11025 11025 832
11:25:00 11025 11029 11024 11028 1049
11:30:00 11029 11032 11026 11029 829
11:35:00 11030 11039 11029 11036 1921
11:40:00 11037 11041 11035 11035 1012
11:45:00 11035 11038 11032 11033 550
11:50:00 11033 11033 11013 11015 2631
11:55:00 11015 11024 11015 11023 1263
12:00:00 11023 11023 11017 11018 633
12:05:00 11018 11028 11017 11026 854
12:10:00 11026 11028 11022 11022 406
12:15:00 11023 11024 11016 11020 937
12:20:00 11021 11026 11020 11022 557
12:25:00 11022 11023 11014 11021 965
12:30:00 11021 11021 11014 11016 831
12:35:00 11016 11019 11010 11018 1501
12:40:00 11018 11026 11016 11024 1588
12:45:00 11024 11028 11021 11025 1038
12:50:00 11026 11027 11017 11021 1313
12:55:00 11021 11025 11018 11020 669
13:00:00 11020 11020 11005 11009 2985
13:05:00 11009 11015 11006 11011 1743
13:10:00 11012 11022 11011 11018 1469
13:15:00 11018 11020 11013 11019 756
13:20:00 11018 11019 11011 11014 961
13:25:00 11013 11026 11013 11025 2613
13:30:00 11025 11030 11024 11028 2619
13:35:00 11028 11030 11026 11029 1296
13:40:00 11029 11029 11024 11028 2331
10959 11054
