20180904 12:55:00 10994 10994 10989 10990 798
20180904 13:00:00 10990 10994 10988 10993 1214
20180904 13:05:00 10992 10992 10983 10986 1560
20180904 13:10:00 10986 10990 10984 10989 937
20180904 13:15:00 10989 10993 10987 10993 764
20180904 13:20:00 10993 11003 10992 11000 3176
20180904 13:25:00 11000 11001 10995 10999 1476
20180904 13:30:00 10998 11004 10995 11004 2169
20180904 13:35:00 11004 11004 11000 11002 1321
20180904 13:40:00 11001 11004 11000 11002 2581
20180905 08:45:00 10973 10984 10963 10983 4895
20180905 08:50:00 10983 10984 10977 10977 1622
20180905 08:55:00 10977 10992 10977 10986 3282
20180905 09:00:00 10986 10991 10971 10972 4441
20180905 09:05:00 10973 10979 10964 10978 3925
20180905 09:10:00 10978 10979 10966 10967 2470
20180905 09:15:00 10966 10990 10965 10990 4580
20180905 09:20:00 10990 11002 10989 11001 5744
20180905 09:25:00 11001 11009 10996 11008 4821
20180905 09:30:00 11009 11021 11009 11015 7244
20180905 09:35:00 11016 11018 11009 11012 4569
20180905 09:40:00 11011 11013 11005 11006 3155
20180905 09:45:00 11007 11007 10994 11000 4675
20180905 09:50:00 10999 10999 10978 10986 6935
20180905 09:55:00 10985 10987 10981 10985 2620
20180905 10:00:00 10985 10986 10968 10976 5859
20180905 10:05:00 10976 10985 10973 10982 2482
20180905 10:10:00 10983 10991 10982 10986 2458
20180905 10:15:00 10986 11003 10983 11000 4498
20180905 10:20:00 11000 11010 10999 11001 3753
20180905 10:25:00 11001 11007 10999 11002 1504
20180905 10:30:00 11002 11003 10995 11003 1619
20180905 10:35:00 11003 11004 10993 10999 1222
20180905 10:40:00 10999 11014 10999 11007 3243
20180905 10:45:00 11007 11008 10996 10997 2388
20180905 10:50:00 10997 10997 10984 10989 3612
20180905 10:55:00 10990 10990 10981 10985 2377
20180905 11:00:00 10985 10987 10974 10979 3260
20180905 11:05:00 10979 10986 10974 10985 2542
20180905 11:10:00 10985 10986 10977 10983 1423
20180905 11:15:00 10983 10984 10976 10981 1432
20180905 11:20:00 10979 10981 10971 10971 2754
20180905 11:25:00 10971 10981 10969 10976 2096
20180905 11:30:00 10976 10985 10975 10984 1497
20180905 11:35:00 10983 10987 10977 10978 1212
20180905 11:40:00 10978 10986 10978 10983 732
20180905 11:45:00 10984 10985 10977 10981 767
20180905 11:50:00 10981 10991 10980 10991 1132
20180905 11:55:00 10990 10996 10988 10990 1940
20180905 12:00:00 10990 10991 10982 10985 964
20180905 12:05:00 10985 10988 10977 10980 1013
20180905 12:10:00 10980 10989 10978 10988 1062
20180905 12:15:00 10988 10990 10982 10988 1079
20180905 12:20:00 10988 10991 10983 10984 658
20180905 12:25:00 10984 10987 10981 10983 622
20180905 12:30:00 10984 10987 10981 10983 454
20180905 12:35:00 10983 10989 10983 10988 661
20180905 12:40:00 10988 10988 10982 10985 686
20180905 12:45:00 10984 10984 10980 10980 552
20180905 12:50:00 10980 10983 10972 10974 1698
20180905 12:55:00 10975 10979 10974 10977 1044
20180905 13:00:00 10977 10979 10960 10961 4841
20180905 13:05:00 10960 10966 10956 10963 2695
20180905 13:10:00 10962 10970 10960 10961 1641
20180905 13:15:00 10961 10966 10958 10966 1382
20180905 13:20:00 10966 10969 10963 10963 1203
20180905 13:25:00 10964 10967 10958 10960 1679
20180905 13:30:00 10960 10963 10957 10961 1506
20180905 13:35:00 10961 10962 10953 10954 1751
20180905 13:40:00 10954 10954 10948 10950 3016
20180906 08:45:00 10920 10921 10907 10917 4211
20180906 08:50:00 10918 10939 10917 10929 4768
20180906 08:55:00 10928 10933 10923 10932 2620
20180906 09:00:00 10932 10934 10904 10907 7519
20180906 09:05:00 10906 10909 10882 10889 8306
20180906 09:10:00 10888 10894 10867 10869 7958
20180906 09:15:00 10868 10886 10865 10879 7077
20180906 09:20:00 10879 10890 10875 10881 3493
20180906 09:25:00 10880 10896 10876 10896 3514
20180906 09:30:00 10896 10916 10895 10908 8892
20180906 09:35:00 10909 10930 10908 10919 7509
20180906 09:40:00 10919 10933 10918 10920 4503
20180906 09:45:00 10919 10923 10908 10911 3782
20180906 09:50:00 10911 10914 10898 10903 4043
20180906 09:55:00 10903 10922 10901 10920 3172
20180906 10:00:00 10921 10937 10918 10937 5496
20180906 10:05:00 10937 10941 10928 10934 4351
20180906 10:10:00 10934 10940 10931 10940 2277
20180906 10:15:00 10940 10946 10939 10940 4208
20180906 10:20:00 10940 10942 10933 10934 1649
20180906 10:25:00 10936 10937 10930 10930 1661
20180906 10:30:00 10930 10932 10922 10923 2379
20180906 10:35:00 10923 10942 10921 10939 2392
20180906 10:40:00 10940 10949 10939 10944 2957
20180906 10:45:00 10943 10950 10937 10941 2793
20180906 10:50:00 10941 10941 10933 10936 1533
20180906 10:55:00 10937 10940 10930 10938 1420
20180906 11:00:00 10938 10947 10936 10946 1463
20180906 11:05:00 10946 10948 10934 10936 1264
20180906 11:10:00 10936 10941 10925 10926 2068
20180906 11:15:00 10926 10943 10922 10935 2903
20180906 11:20:00 10935 10938 10929 10930 1031
20180906 11:25:00 10930 10932 10924 10930 1258
20180906 11:30:00 10929 10931 10916 10918 2981
20180906 11:35:00 10918 10922 10913 10915 2616
20180906 11:40:00 10916 10922 10911 10920 2136
20180906 11:45:00 10920 10923 10917 10918 1300
20180906 11:50:00 10919 10926 10918 10926 1484
20180906 11:55:00 10926 10926 10915 10916 1083
20180906 12:00:00 10916 10920 10912 10914 1168
20180906 12:05:00 10913 10916 10908 10911 1092
20180906 12:10:00 10911 10917 10908 10914 904
20180906 12:15:00 10914 10918 10913 10914 485
20180906 12:20:00 10913 10922 10912 10920 874
20180906 12:25:00 10920 10921 10909 10914 1216
20180906 12:30:00 10914 10916 10911 10912 465
20180906 12:35:00 10911 10915 10911 10913 255
20180906 12:40:00 10912 10918 10910 10916 814
20180906 12:45:00 10916 10921 10916 10920 981
20180906 12:50:00 10920 10923 10917 10919 977
20180906 12:55:00 10918 10918 10904 10914 1596
20180906 13:00:00 10914 10916 10904 10905 2102
20180906 13:05:00 10905 10906 10891 10894 4299
20180906 13:10:00 10894 10903 10892 10900 2241
20180906 13:15:00 10899 10907 10896 10904 1704
20180906 13:20:00 10904 10907 10902 10902 1108
20180906 13:25:00 10902 10904 10897 10898 2238
20180906 13:30:00 10898 10904 10898 10899 1615
20180906 13:35:00 10898 10901 10897 10900 1186
20180906 13:40:00 10900 10903 10899 10900 1995
20180907 08:45:00 10864 10865 10847 10857 6564
20180907 08:50:00 10857 10857 10845 10849 3253
20180907 08:55:00 10848 10865 10847 10858 3227
20180907 09:00:00 10858 10871 10853 10856 6183
20180907 09:05:00 10857 10863 10854 10857 2649
20180907 09:10:00 10858 10872 10848 10853 5396
20180907 09:15:00 10854 10854 10836 10840 8257
20180907 09:20:00 10841 10857 10837 10853 3726
20180907 09:25:00 10853 10864 10850 10856 3619
20180907 09:30:00 10855 10864 10849 10858 3983
20180907 09:35:00 10857 10875 10851 10871 5664
20180907 09:40:00 10871 10873 10864 10872 4234
20180907 09:45:00 10873 10885 10872 10876 4931
20180907 09:50:00 10876 10881 10872 10875 2024
20180907 09:55:00 10874 10887 10871 10886 3262
20180907 10:00:00 10886 10892 10885 10887 3738
20180907 10:05:00 10886 10890 10878 10883 2553
20180907 10:10:00 10882 10884 10875 10876 2088
20180907 10:15:00 10875 10881 10873 10877 1569
20180907 10:20:00 10876 10881 10874 10878 1360
20180907 10:25:00 10878 10883 10866 10866 3078
20180907 10:30:00 10866 10871 10862 10869 2538
20180907 10:35:00 10869 10869 10861 10865 1810
20180907 10:40:00 10865 10867 10856 10860 2583
20180907 10:45:00 10860 10861 10852 10853 2841
20180907 10:50:00 10852 10862 10851 10857 2697
20180907 10:55:00 10857 10865 10856 10864 1852
20180907 11:00:00 10865 10867 10860 10860 1393
20180907 11:05:00 10861 10872 10859 10870 2006
20180907 11:10:00 10870 10871 10863 10864 1351
20180907 11:15:00 10864 10866 10853 10853 2014
20180907 11:20:00 10853 10855 10845 10847 3199
20180907 11:25:00 10846 10849 10826 10827 7909
20180907 11:30:00 10826 10833 10822 10828 4837
20180907 11:35:00 10828 10831 10812 10815 5112
20180907 11:40:00 10816 10819 10812 10813 3271
20180907 11:45:00 10812 10826 10807 10824 3962
20180907 11:50:00 10823 10826 10821 10824 1773
20180907 11:55:00 10824 10831 10823 10827 1963
20180907 12:00:00 10828 10830 10822 10826 1170
20180907 12:05:00 10826 10827 10819 10825 1535
20180907 12:10:00 10825 10827 10817 10821 1077
20180907 12:15:00 10821 10823 10815 10819 1139
20180907 12:20:00 10819 10829 10818 10826 1619
20180907 12:25:00 10826 10827 10817 10821 1187
20180907 12:30:00 10820 10820 10810 10810 1756
20180907 12:35:00 10811 10814 10805 10807 2527
20180907 12:40:00 10806 10811 10803 10810 2155
20180907 12:45:00 10810 10820 10808 10820 2613
20180907 12:50:00 10820 10824 10817 10819 1842
20180907 12:55:00 10819 10822 10815 10821 1032
20180907 13:00:00 10821 10836 10819 10834 4516
20180907 13:05:00 10835 10842 10829 10839 3996
20180907 13:10:00 10839 10842 10834 10836 2673
20180907 13:15:00 10835 10838 10834 10837 1078
20180907 13:20:00 10838 10840 10834 10839 1182
20180907 13:25:00 10839 10847 10838 10843 3001
20180907 13:30:00 10843 10845 10837 10838 2284
20180907 13:35:00 10838 10841 10837 10840 1612
20180907 13:40:00 10840 10847 10840 10845 2870
