08:45:00 10906 10908 10892 10900 6501
08:50:00 10900 10910 10898 10900 3573
08:55:00 10900 10904 10882 10883 3534
09:00:00 10882 10883 10846 10863 10557
09:05:00 10864 10864 10841 10859 5841
09:10:00 10859 10863 10842 10847 4223
09:15:00 10847 10866 10846 10865 4442
09:20:00 10864 10874 10860 10872 3619
09:25:00 10872 10873 10863 10866 2264
09:30:00 10866 10879 10858 10874 4214
09:35:00 10874 10880 10865 10869 2460
09:40:00 10869 10869 10847 10856 4621
09:45:00 10857 10858 10848 10851 1764
09:50:00 10852 10863 10843 10862 3869
09:55:00 10862 10863 10851 10854 1429
10:00:00 10853 10855 10833 10837 5027
10:05:00 10838 10842 10827 10841 4168
10:10:00 10840 10850 10838 10842 2637
10:15:00 10842 10846 10839 10843 1750
10:20:00 10844 10847 10837 10841 1752
10:25:00 10841 10844 10830 10835 2067
10:30:00 10835 10844 10831 10841 1709
10:35:00 10841 10846 10840 10845 818
10:40:00 10845 10852 10844 10849 1344
10:45:00 10849 10852 10847 10848 960
10:50:00 10848 10856 10847 10852 1319
10:55:00 10852 10865 10852 10859 2732
11:00:00 10859 10863 10857 10863 1441
11:05:00 10863 10864 10853 10854 1097
11:10:00 10854 10858 10852 10855 866
11:15:00 10855 10857 10851 10857 602
11:20:00 10856 10863 10854 10861 1059
11:25:00 10861 10862 10857 10860 527
11:30:00 10859 10868 10859 10866 1452
11:35:00 10866 10868 10857 10862 1145
11:40:00 10862 10863 10856 10856 573
11:45:00 10856 10859 10853 10858 855
11:50:00 10858 10860 10856 10856 328
11:55:00 10857 10862 10855 10859 595
12:00:00 10859 10860 10853 10855 465
12:05:00 10855 10857 10853 10854 276
12:10:00 10854 10856 10852 10854 414
12:15:00 10854 10856 10845 10848 1161
12:20:00 10849 10849 10835 10839 2069
12:25:00 10838 10844 10837 10841 1054
12:30:00 10842 10842 10831 10832 1614
12:35:00 10832 10836 10827 10833 2123
12:40:00 10833 10840 10827 10840 2017
12:45:00 10839 10842 10835 10841 998
12:50:00 10841 10847 10841 10846 1561
12:55:00 10846 10851 10844 10850 1082
13:00:00 10850 10852 10845 10846 1730
13:05:00 10846 10854 10845 10853 1007
13:10:00 10853 10853 10846 10847 1121
13:15:00 10847 10849 10843 10849 760
13:20:00 10848 10853 10845 10846 894
13:25:00 10845 10856 10845 10855 1568
13:30:00 10855 10861 10854 10858 1993
13:35:00 10859 10863 10857 10858 1938
13:40:00 10859 10865 10858 10865 2648
