08:45:00 10506 10508 10478 10486 4944
08:50:00 10486 10487 10474 10478 3150
08:55:00 10478 10494 10474 10492 2677
09:00:00 10492 10514 10486 10505 6944
09:05:00 10505 10517 10504 10511 4226
09:10:00 10512 10515 10478 10484 7423
09:15:00 10484 10505 10482 10501 4472
09:20:00 10501 10514 10488 10504 5166
09:25:00 10503 10510 10491 10497 2934
09:30:00 10497 10509 10490 10503 3605
09:35:00 10503 10533 10501 10530 8181
09:40:00 10530 10532 10521 10525 3748
09:45:00 10526 10529 10513 10513 2652
09:50:00 10513 10516 10496 10499 4464
09:55:00 10500 10503 10490 10499 4277
10:00:00 10498 10504 10480 10485 3957
10:05:00 10485 10495 10469 10471 4690
10:10:00 10471 10484 10468 10481 3046
10:15:00 10481 10497 10480 10494 2885
10:20:00 10494 10502 10490 10500 2691
10:25:00 10500 10501 10483 10486 2705
10:30:00 10487 10491 10483 10487 1795
10:35:00 10487 10495 10482 10490 1372
10:40:00 10491 10491 10483 10491 757
10:45:00 10490 10493 10487 10492 632
10:50:00 10491 10492 10482 10486 827
10:55:00 10486 10487 10478 10483 1111
11:00:00 10483 10484 10475 10482 1502
11:05:00 10483 10489 10480 10487 1045
11:10:00 10487 10488 10481 10488 619
11:15:00 10488 10497 10482 10494 1533
11:20:00 10495 10505 10491 10503 2197
11:25:00 10504 10515 10503 10505 3319
11:30:00 10506 10508 10502 10508 800
11:35:00 10506 10513 10506 10509 1248
11:40:00 10509 10511 10504 10508 689
11:45:00 10508 10521 10506 10520 2651
11:50:00 10521 10523 10516 10516 1357
11:55:00 10517 10518 10509 10516 1244
12:00:00 10516 10519 10510 10511 839
12:05:00 10511 10517 10510 10514 413
12:10:00 10515 10521 10515 10520 842
12:15:00 10520 10520 10515 10516 511
12:20:00 10516 10518 10509 10509 718
12:25:00 10509 10519 10507 10514 1456
12:30:00 10514 10519 10513 10517 442
12:35:00 10516 10544 10515 10540 6798
12:40:00 10539 10544 10533 10537 2470
12:45:00 10537 10543 10537 10542 941
12:50:00 10542 10544 10536 10537 925
12:55:00 10536 10540 10532 10536 1676
13:00:00 10534 10534 10524 10531 2213
13:05:00 10531 10536 10528 10529 1886
13:10:00 10529 10534 10529 10531 540
13:15:00 10532 10534 10529 10533 907
13:20:00 10533 10533 10524 10527 1282
13:25:00 10527 10533 10518 10520 2768
13:30:00 10520 10525 10519 10522 2060
13:35:00 10522 10523 10518 10520 1404
13:40:00 10519 10524 10519 10523 1532
10468 10544
