08:45:00 11030 11035 11026 11033 2230
08:50:00 11033 11034 11028 11030 828
08:55:00 11030 11040 11028 11040 1495
09:00:00 11039 11060 11038 11057 4192
09:05:00 11056 11059 11046 11046 1809
09:10:00 11046 11052 11042 11045 1630
09:15:00 11045 11051 11036 11044 2371
09:20:00 11045 11051 11044 11047 1330
09:25:00 11047 11069 11047 11064 5809
09:30:00 11065 11073 11056 11059 3690
09:35:00 11059 11062 11022 11036 6785
09:40:00 11036 11037 11027 11032 2820
09:45:00 11032 11039 11029 11030 1680
09:50:00 11030 11037 11025 11032 1485
09:55:00 11033 11038 11011 11017 3938
10:00:00 11016 11029 11014 11028 2089
10:05:00 11028 11030 11019 11024 1058
10:10:00 11025 11033 11024 11030 1173
10:15:00 11030 11031 11022 11028 861
10:20:00 11028 11036 11027 11028 1008
10:25:00 11028 11038 11024 11034 1372
10:30:00 11034 11035 11030 11033 483
10:35:00 11033 11043 11033 11039 1358
10:40:00 11039 11040 11033 11037 955
10:45:00 11037 11046 11035 11041 1604
10:50:00 11042 11043 11036 11042 819
10:55:00 11041 11046 11039 11046 509
11:00:00 11046 11052 11044 11047 1393
11:05:00 11047 11050 11043 11045 682
11:10:00 11045 11045 11043 11044 179
11:15:00 11044 11044 11038 11042 688
11:20:00 11042 11044 11041 11043 230
11:25:00 11042 11045 11042 11045 235
11:30:00 11045 11045 11036 11038 620
11:35:00 11038 11041 11037 11040 150
11:40:00 11041 11043 11036 11037 381
11:45:00 11037 11039 11033 11039 486
11:50:00 11038 11041 11038 11039 216
11:55:00 11039 11040 11039 11039 107
12:00:00 11039 11040 11036 11038 449
12:05:00 11039 11039 11035 11035 157
12:10:00 11035 11044 11035 11042 500
12:15:00 11043 11043 11037 11038 382
12:20:00 11037 11043 11036 11038 462
12:25:00 11038 11041 11038 11039 181
12:30:00 11039 11046 11039 11043 773
12:35:00 11043 11049 11043 11047 846
12:40:00 11047 11049 11046 11048 477
12:45:00 11048 11048 11041 11041 555
12:50:00 11041 11061 11041 11058 2559
12:55:00 11058 11063 11051 11053 1434
13:00:00 11052 11054 11043 11046 1869
13:05:00 11046 11049 11044 11049 954
13:10:00 11048 11050 11043 11045 1640
13:15:00 11044 11046 11044 11046 1313
13:20:00 11045 11046 11044 11045 1266
13:25:00 11045 11046 11044 11044 1417
11011 11073
