08:45:00 10856 10884 10852 10881 6261
08:50:00 10882 10891 10880 10889 2859
08:55:00 10888 10890 10881 10887 2027
09:00:00 10887 10905 10883 10896 6598
09:05:00 10896 10918 10896 10916 7080
09:10:00 10915 10936 10915 10924 8660
09:15:00 10924 10931 10917 10929 5341
09:20:00 10928 10930 10923 10926 2604
09:25:00 10927 10932 10910 10915 4600
09:30:00 10915 10922 10905 10913 5543
09:35:00 10912 10922 10912 10919 2820
09:40:00 10920 10946 10918 10944 8539
09:45:00 10944 10949 10935 10938 4163
09:50:00 10939 10941 10933 10937 2068
09:55:00 10937 10946 10935 10940 2837
10:00:00 10939 10947 10935 10939 1968
10:05:00 10939 10948 10938 10942 1526
10:10:00 10941 10945 10931 10933 2022
10:15:00 10932 10938 10930 10936 1621
10:20:00 10936 10946 10936 10941 2756
10:25:00 10942 10948 10938 10947 1621
10:30:00 10947 10958 10946 10956 4517
10:35:00 10957 10960 10954 10958 2447
10:40:00 10958 10961 10952 10957 1859
10:45:00 10957 10966 10956 10956 3457
10:50:00 10956 10957 10951 10952 1507
10:55:00 10952 10960 10952 10956 1330
11:00:00 10956 10959 10955 10956 653
11:05:00 10956 10963 10954 10960 1286
11:10:00 10960 10963 10956 10959 1597
11:15:00 10960 10969 10960 10963 2278
11:20:00 10963 10967 10961 10963 859
11:25:00 10963 10975 10963 10972 3110
11:30:00 10972 10973 10962 10964 2768
11:35:00 10964 10968 10964 10964 750
11:40:00 10964 10974 10964 10968 1431
11:45:00 10968 10970 10964 10968 841
11:50:00 10968 10969 10961 10962 878
11:55:00 10963 10964 10957 10962 1091
12:00:00 10962 10963 10956 10959 1094
12:05:00 10959 10960 10948 10956 2717
12:10:00 10955 10956 10951 10952 799
12:15:00 10952 10962 10949 10960 1449
12:20:00 10961 10963 10956 10961 755
12:25:00 10961 10962 10956 10962 567
12:30:00 10962 10968 10961 10968 1065
12:35:00 10968 10969 10963 10964 692
12:40:00 10964 10969 10963 10966 584
12:45:00 10966 10969 10962 10962 553
12:50:00 10963 10964 10949 10954 2300
12:55:00 10954 10958 10951 10958 1095
13:00:00 10958 10958 10951 10954 1136
13:05:00 10953 10963 10950 10963 1349
13:10:00 10962 10966 10961 10965 1447
13:15:00 10965 10966 10961 10963 769
13:20:00 10963 10969 10962 10964 1322
13:25:00 10963 10970 10962 10970 2192
13:30:00 10969 10975 10966 10972 3309
13:35:00 10972 10973 10967 10969 2171
13:40:00 10969 10970 10966 10969 3192
10852 10975
