20180626 08:45:00 10550 10575 10547 10569 7481
20180626 08:50:00 10569 10574 10564 10565 2783
20180626 08:55:00 10565 10567 10561 10563 1623
20180626 09:00:00 10562 10563 10541 10551 8015
20180626 09:05:00 10551 10554 10537 10545 4527
20180626 09:10:00 10544 10569 10543 10564 4955
20180626 09:15:00 10564 10570 10554 10561 3572
20180626 09:20:00 10560 10579 10556 10573 3672
20180626 09:25:00 10573 10576 10560 10567 2979
20180626 09:30:00 10566 10568 10550 10557 3561
20180626 09:35:00 10558 10561 10547 10553 2464
20180626 09:40:00 10553 10562 10542 10559 3929
20180626 09:45:00 10560 10565 10550 10550 2241
20180626 09:50:00 10550 10553 10530 10533 5622
20180626 09:55:00 10533 10534 10521 10526 6393
20180626 10:00:00 10525 10529 10510 10511 5570
20180626 10:05:00 10511 10511 10488 10489 7628
20180626 10:10:00 10489 10507 10484 10504 5881
20180626 10:15:00 10504 10508 10499 10503 2678
20180626 10:20:00 10503 10508 10498 10504 1845
20180626 10:25:00 10504 10511 10493 10507 3086
20180626 10:30:00 10506 10511 10503 10505 1565
20180626 10:35:00 10505 10522 10503 10520 3692
20180626 10:40:00 10520 10527 10519 10523 3484
20180626 10:45:00 10523 10525 10513 10515 1995
20180626 10:50:00 10516 10526 10515 10525 1172
20180626 10:55:00 10525 10532 10520 10531 1841
20180626 11:00:00 10530 10538 10528 10537 3055
20180626 11:05:00 10538 10545 10537 10540 3948
20180626 11:10:00 10540 10544 10535 10535 1480
20180626 11:15:00 10535 10540 10531 10532 1511
20180626 11:20:00 10533 10535 10529 10533 1211
20180626 11:25:00 10533 10536 10524 10527 1425
20180626 11:30:00 10527 10551 10527 10550 4161
20180626 11:35:00 10549 10555 10549 10549 2161
20180626 11:40:00 10549 10552 10542 10543 1271
20180626 11:45:00 10542 10557 10542 10554 1790
20180626 11:50:00 10553 10555 10547 10551 1020
20180626 11:55:00 10551 10552 10548 10552 545
20180626 12:00:00 10551 10561 10544 10546 2174
20180626 12:05:00 10546 10552 10546 10549 800
20180626 12:10:00 10549 10554 10549 10554 539
20180626 12:15:00 10554 10560 10554 10558 1045
20180626 12:20:00 10557 10581 10557 10572 4124
20180626 12:25:00 10572 10573 10564 10569 1668
20180626 12:30:00 10569 10572 10565 10566 1490
20180626 12:35:00 10565 10568 10561 10567 1126
20180626 12:40:00 10567 10572 10564 10565 969
20180626 12:45:00 10566 10568 10562 10567 759
20180626 12:50:00 10567 10567 10561 10563 804
20180626 12:55:00 10563 10570 10559 10566 1428
20180626 13:00:00 10566 10569 10557 10560 1539
20180626 13:05:00 10559 10562 10551 10560 1699
20180626 13:10:00 10562 10586 10561 10585 4849
20180626 13:15:00 10585 10595 10582 10589 2867
20180626 13:20:00 10590 10596 10589 10591 1365
20180626 13:25:00 10592 10596 10583 10585 3189
20180626 13:30:00 10584 10586 10580 10586 2131
20180626 13:35:00 10587 10590 10583 10588 1791
20180626 13:40:00 10588 10596 10587 10592 3226
20180730 08:45:00 10970 10985 10967 10983 4760
20180730 08:50:00 10984 10991 10983 10984 2041
20180730 08:55:00 10983 10989 10983 10988 1290
20180730 09:00:00 10987 10994 10981 10993 4266
20180730 09:05:00 10993 10996 10983 10985 2419
20180730 09:10:00 10986 10991 10982 10988 2081
20180730 09:15:00 10988 10990 10972 10974 4044
20180730 09:20:00 10974 10990 10972 10983 3315
20180730 09:25:00 10983 10986 10977 10981 1626
20180730 09:30:00 10981 11003 10977 11003 4284
20180730 09:35:00 11003 11007 10980 10983 4442
20180730 09:40:00 10981 10985 10973 10980 3660
20180730 09:45:00 10981 10983 10968 10981 3807
20180730 09:50:00 10980 11007 10978 11002 5925
20180730 09:55:00 11002 11003 10991 10993 2802
20180730 10:00:00 10993 11003 10988 10988 2095
20180730 10:05:00 10989 10992 10984 10987 2033
20180730 10:10:00 10988 10993 10984 10989 1077
20180730 10:15:00 10990 10994 10988 10988 1058
20180730 10:20:00 10989 10989 10979 10987 1939
20180730 10:25:00 10986 10988 10973 10974 2007
20180730 10:30:00 10976 10977 10971 10975 2147
20180730 10:35:00 10975 10979 10972 10976 1088
20180730 10:40:00 10976 10976 10955 10960 6378
20180730 10:45:00 10960 10969 10958 10967 2134
20180730 10:50:00 10968 10971 10965 10966 1191
20180730 10:55:00 10965 10966 10952 10956 3092
20180730 11:00:00 10957 10963 10953 10963 1854
20180730 11:05:00 10963 10968 10961 10966 1212
20180730 11:10:00 10967 10968 10962 10967 756
20180730 11:15:00 10967 10970 10964 10965 1226
20180730 11:20:00 10965 10971 10964 10966 1184
20180730 11:25:00 10966 10971 10961 10962 1046
20180730 11:30:00 10962 10964 10955 10958 1325
20180730 11:35:00 10957 10963 10957 10961 924
20180730 11:40:00 10962 10963 10953 10953 1311
20180730 11:45:00 10953 10962 10950 10959 1690
20180730 11:50:00 10959 10961 10957 10961 533
20180730 11:55:00 10962 10963 10955 10957 704
20180730 12:00:00 10957 10963 10947 10960 2043
20180730 12:05:00 10960 10960 10949 10950 1259
20180730 12:10:00 10950 10951 10945 10948 1474
20180730 12:15:00 10947 10947 10940 10940 1554
20180730 12:20:00 10941 10948 10937 10947 1946
20180730 12:25:00 10947 10947 10944 10945 557
20180730 12:30:00 10945 10950 10944 10950 746
20180730 12:35:00 10950 10952 10949 10952 530
20180730 12:40:00 10952 10952 10948 10950 584
20180730 12:45:00 10950 10954 10947 10954 858
20180730 12:50:00 10954 10962 10953 10960 1755
20180730 12:55:00 10960 10961 10953 10955 802
20180730 13:00:00 10954 10956 10945 10948 2191
20180730 13:05:00 10948 10952 10942 10948 1172
20180730 13:10:00 10948 10951 10946 10946 582
20180730 13:15:00 10946 10949 10943 10943 706
20180730 13:20:00 10943 10952 10943 10949 1207
20180730 13:25:00 10949 10952 10947 10948 1385
20180730 13:30:00 10948 10949 10939 10939 2039
20180730 13:35:00 10940 10942 10938 10940 1296
20180730 13:40:00 10941 10941 10938 10940 2213
20180731 08:45:00 10931 10941 10927 10928 3598
20180731 08:50:00 10929 10936 10926 10931 1335
20180731 08:55:00 10930 10934 10925 10926 1442
20180731 09:00:00 10927 10928 10921 10922 2702
20180731 09:05:00 10923 10927 10920 10924 2256
20180731 09:10:00 10926 10927 10913 10917 3042
20180731 09:15:00 10917 10934 10915 10930 3899
20180731 09:20:00 10930 10940 10929 10937 3108
20180731 09:25:00 10938 10950 10938 10943 4276
20180731 09:30:00 10943 10958 10943 10957 4512
20180731 09:35:00 10957 10966 10949 10963 4866
20180731 09:40:00 10964 10973 10960 10968 4631
20180731 09:45:00 10968 10971 10962 10964 2515
20180731 09:50:00 10964 10967 10958 10960 2158
20180731 09:55:00 10960 10965 10956 10963 1930
20180731 10:00:00 10964 10964 10953 10955 1465
20180731 10:05:00 10955 10961 10952 10959 1530
20180731 10:10:00 10959 10969 10959 10964 1858
20180731 10:15:00 10964 10968 10961 10965 1204
20180731 10:20:00 10964 10978 10961 10974 2977
20180731 10:25:00 10975 10977 10970 10975 1881
20180731 10:30:00 10976 10989 10976 10983 4086
20180731 10:35:00 10983 10990 10982 10989 1618
20180731 10:40:00 10990 10997 10988 10992 2978
20180731 10:45:00 10992 10995 10985 10988 1687
20180731 10:50:00 10988 10990 10981 10985 2456
20180731 10:55:00 10985 10989 10984 10987 810
20180731 11:00:00 10988 10992 10985 10985 1094
20180731 11:05:00 10985 10985 10980 10984 1214
20180731 11:10:00 10984 10984 10977 10978 1365
20180731 11:15:00 10978 10979 10973 10977 1732
20180731 11:20:00 10976 10980 10974 10974 977
20180731 11:25:00 10975 10975 10962 10966 2690
20180731 11:30:00 10966 10968 10958 10960 2278
20180731 11:35:00 10960 10965 10959 10964 1166
20180731 11:40:00 10963 10968 10959 10968 1211
20180731 11:45:00 10968 10969 10966 10968 899
20180731 11:50:00 10968 10972 10965 10965 1060
20180731 11:55:00 10965 10971 10965 10971 497
20180731 12:00:00 10970 10975 10968 10972 1035
20180731 12:05:00 10973 10980 10973 10977 2130
20180731 12:10:00 10977 10982 10974 10980 1188
20180731 12:15:00 10980 10982 10974 10974 1140
20180731 12:20:00 10974 10976 10969 10971 1210
20180731 12:25:00 10971 10973 10967 10970 818
20180731 12:30:00 10970 10979 10970 10978 744
20180731 12:35:00 10979 10983 10978 10981 1065
20180731 12:40:00 10981 10984 10978 10980 933
20180731 12:45:00 10981 10984 10979 10982 719
20180731 12:50:00 10982 10989 10981 10986 1526
20180731 12:55:00 10986 10987 10983 10985 848
20180731 13:00:00 10986 10987 10971 10973 1739
20180731 13:05:00 10973 10977 10970 10976 827
20180731 13:10:00 10977 10978 10974 10976 548
20180731 13:15:00 10976 10978 10973 10977 668
20180731 13:20:00 10977 10980 10976 10977 798
20180731 13:25:00 10977 10992 10977 10990 3716
20180731 13:30:00 10990 10990 10983 10989 2595
20180731 13:35:00 10988 10994 10988 10991 2475
20180731 13:40:00 10990 10993 10988 10989 2893
