08:45:00 10550 10575 10547 10569 7481
08:50:00 10569 10574 10564 10565 2783
08:55:00 10565 10567 10561 10563 1623
09:00:00 10562 10563 10541 10551 8015
09:05:00 10551 10554 10537 10545 4527
09:10:00 10544 10569 10543 10564 4955
09:15:00 10564 10570 10554 10561 3572
09:20:00 10560 10579 10556 10573 3672
09:25:00 10573 10576 10560 10567 2979
09:30:00 10566 10568 10550 10557 3561
09:35:00 10558 10561 10547 10553 2464
09:40:00 10553 10562 10542 10559 3929
09:45:00 10560 10565 10550 10550 2241
09:50:00 10550 10553 10530 10533 5622
09:55:00 10533 10534 10521 10526 6393
10:00:00 10525 10529 10510 10511 5570
10:05:00 10511 10511 10488 10489 7628
10:10:00 10489 10507 10484 10504 5881
10:15:00 10504 10508 10499 10503 2678
10:20:00 10503 10508 10498 10504 1845
10:25:00 10504 10511 10493 10507 3086
10:30:00 10506 10511 10503 10505 1565
10:35:00 10505 10522 10503 10520 3692
10:40:00 10520 10527 10519 10523 3484
10:45:00 10523 10525 10513 10515 1995
10:50:00 10516 10526 10515 10525 1172
10:55:00 10525 10532 10520 10531 1841
11:00:00 10530 10538 10528 10537 3055
11:05:00 10538 10545 10537 10540 3948
11:10:00 10540 10544 10535 10535 1480
11:15:00 10535 10540 10531 10532 1511
11:20:00 10533 10535 10529 10533 1211
11:25:00 10533 10536 10524 10527 1425
11:30:00 10527 10551 10527 10550 4161
11:35:00 10549 10555 10549 10549 2161
11:40:00 10549 10552 10542 10543 1271
11:45:00 10542 10557 10542 10554 1790
11:50:00 10553 10555 10547 10551 1020
11:55:00 10551 10552 10548 10552 545
12:00:00 10551 10561 10544 10546 2174
12:05:00 10546 10552 10546 10549 800
12:10:00 10549 10554 10549 10554 539
12:15:00 10554 10560 10554 10558 1045
12:20:00 10557 10581 10557 10572 4124
12:25:00 10572 10573 10564 10569 1668
12:30:00 10569 10572 10565 10566 1490
12:35:00 10565 10568 10561 10567 1126
12:40:00 10567 10572 10564 10565 969
12:45:00 10566 10568 10562 10567 759
12:50:00 10567 10567 10561 10563 804
12:55:00 10563 10570 10559 10566 1428
13:00:00 10566 10569 10557 10560 1539
13:05:00 10559 10562 10551 10560 1699
13:10:00 10562 10586 10561 10585 4849
13:15:00 10585 10595 10582 10589 2867
13:20:00 10590 10596 10589 10591 1365
13:25:00 10592 10596 10583 10585 3189
13:30:00 10584 10586 10580 10586 2131
13:35:00 10587 10590 10583 10588 1791
13:40:00 10588 10596 10587 10592 3226
10484 10596
