08:45:00 10631 10660 10630 10654 7412
08:50:00 10655 10656 10643 10653 2386
08:55:00 10653 10660 10648 10660 2048
09:00:00 10658 10670 10657 10657 5814
09:05:00 10657 10660 10640 10640 4936
09:10:00 10640 10648 10619 10625 7234
09:15:00 10625 10645 10620 10644 4404
09:20:00 10643 10644 10632 10642 2562
09:25:00 10642 10664 10638 10655 5161
09:30:00 10655 10660 10648 10653 3253
09:35:00 10653 10656 10642 10646 2434
09:40:00 10645 10665 10642 10663 3065
09:45:00 10665 10668 10657 10659 2348
09:50:00 10659 10659 10638 10643 4547
09:55:00 10643 10645 10636 10639 2084
10:00:00 10639 10641 10628 10633 3390
10:05:00 10632 10645 10631 10644 1549
10:10:00 10644 10648 10641 10644 1230
10:15:00 10642 10644 10633 10637 1617
10:20:00 10638 10656 10638 10654 2814
10:25:00 10655 10657 10651 10654 1562
10:30:00 10654 10657 10650 10653 1302
10:35:00 10653 10660 10648 10652 1996
10:40:00 10651 10654 10649 10650 789
10:45:00 10649 10656 10643 10650 1808
10:50:00 10651 10651 10644 10649 1133
10:55:00 10649 10656 10648 10655 1168
11:00:00 10655 10656 10650 10650 579
11:05:00 10651 10652 10641 10646 1346
11:10:00 10646 10648 10638 10641 1088
11:15:00 10642 10647 10639 10646 602
11:20:00 10647 10650 10644 10648 454
11:25:00 10648 10648 10643 10646 463
11:30:00 10647 10647 10642 10642 411
11:35:00 10642 10647 10641 10643 596
11:40:00 10643 10647 10643 10645 250
11:45:00 10644 10645 10640 10641 350
11:50:00 10642 10644 10636 10643 861
11:55:00 10643 10650 10641 10648 722
12:00:00 10649 10652 10646 10649 1209
12:05:00 10649 10650 10646 10648 454
12:10:00 10648 10649 10645 10645 217
12:15:00 10645 10646 10640 10646 582
12:20:00 10646 10646 10642 10644 286
12:25:00 10644 10644 10642 10642 217
12:30:00 10642 10644 10639 10641 659
12:35:00 10641 10642 10635 10640 1067
12:40:00 10640 10640 10634 10636 744
12:45:00 10636 10642 10632 10639 1095
12:50:00 10638 10639 10625 10626 1846
12:55:00 10626 10626 10613 10616 3775
13:00:00 10616 10622 10615 10618 1681
13:05:00 10618 10621 10609 10609 1862
13:10:00 10610 10611 10604 10607 2036
13:15:00 10607 10609 10597 10603 3581
13:20:00 10604 10611 10602 10605 1706
13:25:00 10605 10618 10605 10612 2897
13:30:00 10612 10614 10605 10612 1855
13:35:00 10612 10615 10610 10611 1397
13:40:00 10611 10612 10607 10609 2184
10597 10670
