08:45:00 10560 10575 10554 10563 5932
08:50:00 10563 10569 10552 10556 2390
08:55:00 10556 10560 10535 10546 4964
09:00:00 10546 10552 10526 10552 6967
09:05:00 10552 10569 10545 10552 5492
09:10:00 10552 10561 10537 10555 4458
09:15:00 10556 10560 10543 10544 3018
09:20:00 10543 10545 10517 10520 6951
09:25:00 10521 10527 10512 10516 6518
09:30:00 10515 10531 10514 10530 4150
09:35:00 10529 10552 10528 10548 5975
09:40:00 10549 10552 10537 10540 3840
09:45:00 10540 10541 10531 10535 2123
09:50:00 10534 10534 10516 10529 3230
09:55:00 10529 10538 10527 10536 1923
10:00:00 10536 10542 10535 10535 1739
10:05:00 10535 10545 10534 10543 1379
10:10:00 10543 10543 10531 10531 1128
10:15:00 10531 10533 10523 10533 1748
10:20:00 10533 10542 10528 10539 1347
10:25:00 10539 10539 10527 10532 1160
10:30:00 10532 10533 10518 10523 2631
10:35:00 10523 10523 10496 10497 7166
10:40:00 10498 10505 10492 10500 3809
10:45:00 10499 10509 10494 10505 2696
10:50:00 10505 10505 10496 10499 1961
10:55:00 10500 10502 10488 10497 3154
11:00:00 10497 10508 10495 10504 2413
11:05:00 10503 10510 10502 10508 1398
11:10:00 10507 10514 10507 10512 1692
11:15:00 10511 10520 10510 10513 2138
11:20:00 10513 10519 10508 10509 1269
11:25:00 10510 10512 10506 10512 1077
11:30:00 10511 10514 10508 10510 697
11:35:00 10510 10510 10508 10509 443
11:40:00 10509 10512 10505 10511 613
11:45:00 10510 10515 10510 10513 454
11:50:00 10513 10527 10513 10524 2848
11:55:00 10524 10526 10518 10519 837
12:00:00 10518 10530 10517 10528 1412
12:05:00 10528 10532 10524 10532 1314
12:10:00 10532 10534 10527 10528 1299
12:15:00 10526 10530 10525 10529 496
12:20:00 10529 10530 10515 10517 1590
12:25:00 10518 10523 10516 10523 968
12:30:00 10523 10526 10522 10523 557
12:35:00 10523 10530 10523 10527 816
12:40:00 10528 10537 10526 10533 1928
12:45:00 10533 10540 10532 10533 1534
12:50:00 10533 10533 10523 10525 1225
12:55:00 10525 10527 10519 10521 1064
13:00:00 10520 10522 10516 10519 1779
13:05:00 10519 10522 10518 10520 934
13:10:00 10520 10529 10520 10521 1446
13:15:00 10520 10524 10515 10515 1339
13:20:00 10515 10518 10512 10514 1339
13:25:00 10515 10518 10503 10504 3379
13:30:00 10504 10509 10503 10505 1882
13:35:00 10505 10507 10501 10502 1955
13:40:00 10502 10508 10501 10506 3436
10488 10575
