08:45:00 11101 11103 11080 11080 5537
08:50:00 11080 11087 11078 11082 2275
08:55:00 11082 11085 11072 11081 3385
09:00:00 11081 11088 11067 11067 5480
09:05:00 11067 11081 11064 11077 4972
09:10:00 11078 11087 11072 11082 4377
09:15:00 11082 11089 11078 11080 3906
09:20:00 11080 11089 11078 11078 2183
09:25:00 11078 11089 11070 11081 3574
09:30:00 11082 11106 11079 11100 5717
09:35:00 11100 11104 11088 11093 4674
09:40:00 11093 11102 11092 11094 1774
09:45:00 11094 11097 11088 11090 1912
09:50:00 11089 11091 11082 11090 2739
09:55:00 11091 11093 11088 11092 1311
10:00:00 11092 11094 11083 11086 1767
10:05:00 11086 11086 11073 11078 3167
10:10:00 11078 11079 11069 11074 2264
10:15:00 11074 11079 11070 11076 1925
10:20:00 11077 11079 11057 11058 3713
10:25:00 11058 11060 11050 11055 5796
10:30:00 11055 11057 11049 11057 3576
10:35:00 11057 11057 11047 11049 2235
10:40:00 11048 11053 11035 11036 3796
10:45:00 11036 11042 11029 11034 4123
10:50:00 11033 11040 11023 11025 3171
10:55:00 11025 11034 11023 11028 2049
11:00:00 11028 11039 11022 11037 3537
11:05:00 11037 11039 11034 11037 1565
11:10:00 11037 11041 11034 11037 1415
11:15:00 11037 11039 11034 11038 641
11:20:00 11038 11042 11036 11037 1117
11:25:00 11037 11042 11036 11042 925
11:30:00 11041 11046 11038 11038 1403
11:35:00 11038 11038 11034 11035 864
11:40:00 11036 11037 11029 11036 1063
11:45:00 11036 11039 11032 11038 637
11:50:00 11038 11038 11034 11037 460
11:55:00 11037 11039 11032 11032 432
12:00:00 11032 11037 11029 11035 768
12:05:00 11034 11036 11030 11034 343
12:10:00 11034 11035 11032 11032 254
12:15:00 11033 11038 11032 11035 490
12:20:00 11036 11038 11035 11035 266
12:25:00 11036 11042 11035 11040 707
12:30:00 11041 11042 11037 11041 598
12:35:00 11041 11048 11038 11044 1511
12:40:00 11044 11047 11041 11043 653
12:45:00 11043 11044 11041 11042 368
12:50:00 11041 11044 11039 11039 625
12:55:00 11038 11040 11034 11036 938
13:00:00 11037 11038 11025 11026 2117
13:05:00 11026 11028 11017 11018 2618
13:10:00 11018 11025 11017 11021 1333
13:15:00 11020 11022 11014 11014 1361
13:20:00 11015 11018 11012 11016 1629
13:25:00 11017 11019 11005 11005 3539
13:30:00 11006 11007 10996 10998 4257
13:35:00 10998 10999 10990 10992 3273
13:40:00 10992 10995 10984 10985 4275
10984 11106
