08:45:00 11205 11215 11194 11196 3613
08:50:00 11196 11196 11185 11193 2574
08:55:00 11192 11197 11188 11196 1215
09:00:00 11196 11203 11185 11185 4923
09:05:00 11185 11195 11181 11185 3377
09:10:00 11186 11195 11182 11193 2597
09:15:00 11193 11199 11186 11198 2643
09:20:00 11197 11212 11185 11186 5255
09:25:00 11186 11188 11172 11180 5770
09:30:00 11179 11185 11173 11177 3344
09:35:00 11177 11193 11176 11190 3093
09:40:00 11189 11190 11178 11178 1871
09:45:00 11178 11180 11174 11178 2091
09:50:00 11178 11183 11167 11169 3803
09:55:00 11169 11173 11159 11160 3869
10:00:00 11160 11166 11157 11161 2865
10:05:00 11161 11168 11155 11157 2073
10:10:00 11158 11159 11151 11157 2853
10:15:00 11157 11167 11156 11164 2471
10:20:00 11164 11166 11157 11165 1630
10:25:00 11165 11167 11160 11164 1784
10:30:00 11164 11167 11158 11164 1227
10:35:00 11165 11166 11159 11160 697
10:40:00 11160 11172 11159 11168 1851
10:45:00 11168 11168 11161 11163 842
10:50:00 11163 11165 11154 11155 1482
10:55:00 11155 11164 11154 11162 1265
11:00:00 11162 11163 11156 11157 829
11:05:00 11157 11159 11153 11155 886
11:10:00 11155 11155 11136 11137 4764
11:15:00 11137 11137 11128 11132 3397
11:20:00 11133 11138 11132 11137 1478
11:25:00 11136 11141 11135 11136 1229
11:30:00 11136 11138 11132 11133 1003
11:35:00 11132 11143 11128 11140 1703
11:40:00 11141 11145 11140 11144 1101
11:45:00 11144 11145 11137 11142 1104
11:50:00 11143 11145 11140 11141 539
11:55:00 11141 11145 11140 11140 648
12:00:00 11140 11145 11138 11145 629
12:05:00 11145 11145 11136 11138 670
12:10:00 11139 11139 11133 11135 804
12:15:00 11135 11147 11128 11145 2287
12:20:00 11145 11146 11140 11143 595
12:25:00 11143 11143 11140 11141 476
12:30:00 11141 11142 11127 11138 1723
12:35:00 11137 11141 11134 11138 819
12:40:00 11138 11142 11133 11140 832
12:45:00 11139 11143 11138 11141 737
12:50:00 11140 11142 11133 11135 880
12:55:00 11136 11137 11131 11135 1214
13:00:00 11134 11138 11131 11138 916
13:05:00 11138 11139 11127 11131 1494
13:10:00 11131 11132 11114 11116 2683
13:15:00 11116 11116 11103 11106 2886
13:20:00 11106 11112 11104 11112 2080
13:25:00 11112 11124 11112 11123 3519
13:30:00 11123 11129 11122 11128 2559
13:35:00 11128 11130 11121 11126 2374
13:40:00 11125 11127 11123 11125 2532
11103 11215
