08:45:00 10698 10703 10692 10692 2887
08:50:00 10692 10698 10691 10691 1292
08:55:00 10693 10699 10688 10689 1484
09:00:00 10688 10696 10683 10683 2604
09:05:00 10684 10706 10682 10702 3646
09:10:00 10702 10708 10693 10696 3092
09:15:00 10696 10703 10689 10696 2310
09:20:00 10697 10702 10693 10697 1507
09:25:00 10697 10722 10697 10718 7122
09:30:00 10718 10722 10708 10709 4878
09:35:00 10710 10711 10690 10695 6389
09:40:00 10695 10702 10693 10702 2190
09:45:00 10702 10721 10696 10717 4770
09:50:00 10716 10725 10715 10716 3892
09:55:00 10716 10718 10708 10711 2201
10:00:00 10710 10713 10705 10706 2302
10:05:00 10706 10722 10705 10716 2261
10:10:00 10717 10720 10708 10717 1787
10:15:00 10715 10724 10715 10724 2383
10:20:00 10723 10740 10723 10737 7674
10:25:00 10738 10744 10736 10743 3467
10:30:00 10743 10747 10738 10740 3403
10:35:00 10740 10750 10740 10745 2729
10:40:00 10746 10750 10745 10749 2270
10:45:00 10749 10765 10747 10764 5075
10:50:00 10764 10770 10763 10764 3268
10:55:00 10764 10770 10759 10764 2423
11:00:00 10763 10768 10761 10764 1334
11:05:00 10763 10767 10756 10758 1747
11:10:00 10757 10765 10757 10764 966
11:15:00 10763 10773 10763 10772 2725
11:20:00 10773 10774 10767 10768 1314
11:25:00 10767 10769 10762 10763 993
11:30:00 10763 10765 10760 10762 925
11:35:00 10762 10765 10759 10764 891
11:40:00 10764 10765 10761 10761 357
11:45:00 10762 10765 10761 10763 637
11:50:00 10764 10767 10759 10765 842
11:55:00 10765 10767 10763 10765 456
12:00:00 10766 10766 10764 10765 325
12:05:00 10766 10767 10765 10765 367
12:10:00 10766 10767 10762 10765 603
12:15:00 10765 10767 10758 10759 917
12:20:00 10759 10760 10755 10759 1306
12:25:00 10759 10760 10755 10759 988
12:30:00 10759 10765 10758 10764 971
12:35:00 10764 10768 10763 10767 840
12:40:00 10767 10768 10764 10765 593
12:45:00 10765 10769 10764 10765 686
12:50:00 10765 10766 10762 10765 570
12:55:00 10765 10768 10764 10764 547
13:00:00 10764 10766 10761 10763 803
13:05:00 10762 10764 10758 10760 1209
13:10:00 10760 10762 10758 10762 723
13:15:00 10760 10763 10759 10761 481
13:20:00 10761 10766 10759 10765 1009
13:25:00 10765 10771 10764 10771 3042
13:30:00 10770 10773 10768 10771 2374
13:35:00 10771 10772 10765 10767 2273
13:40:00 10766 10769 10765 10767 2782
10682 10774
