08:45:00 10920 10926 10915 10921 3916
08:50:00 10920 10928 10919 10925 2067
08:55:00 10925 10926 10917 10921 1488
09:00:00 10922 10924 10906 10911 4625
09:05:00 10910 10911 10891 10892 5911
09:10:00 10892 10899 10883 10883 4174
09:15:00 10883 10892 10879 10883 4245
09:20:00 10883 10888 10870 10888 6225
09:25:00 10888 10888 10881 10885 2385
09:30:00 10886 10888 10875 10877 4268
09:35:00 10877 10893 10866 10893 5182
09:40:00 10893 10893 10873 10874 2880
09:45:00 10874 10879 10869 10877 2879
09:50:00 10877 10878 10861 10870 4289
09:55:00 10870 10870 10852 10859 4265
10:00:00 10859 10866 10855 10863 2667
10:05:00 10863 10866 10861 10863 1048
10:10:00 10863 10870 10862 10864 1873
10:15:00 10864 10869 10861 10865 1056
10:20:00 10865 10865 10849 10853 2908
10:25:00 10852 10858 10851 10857 1290
10:30:00 10857 10867 10856 10864 2104
10:35:00 10864 10867 10861 10862 1369
10:40:00 10862 10863 10851 10853 1890
10:45:00 10853 10855 10848 10849 2243
10:50:00 10850 10852 10841 10851 2947
10:55:00 10852 10853 10848 10852 1264
11:00:00 10852 10855 10851 10854 852
11:05:00 10854 10857 10853 10857 952
11:10:00 10856 10863 10855 10862 1337
11:15:00 10862 10866 10861 10864 1312
11:20:00 10864 10870 10861 10870 2253
11:25:00 10869 10873 10864 10869 2121
11:30:00 10870 10870 10865 10868 868
11:35:00 10868 10869 10865 10866 586
11:40:00 10866 10867 10862 10866 659
11:45:00 10866 10869 10866 10867 430
11:50:00 10867 10868 10858 10860 1056
11:55:00 10860 10864 10856 10862 1406
12:00:00 10862 10864 10858 10859 755
12:05:00 10859 10860 10857 10859 386
12:10:00 10859 10860 10854 10858 1099
12:15:00 10858 10861 10856 10859 443
12:20:00 10859 10859 10855 10858 424
12:25:00 10858 10862 10855 10861 456
12:30:00 10860 10861 10851 10857 963
12:35:00 10857 10861 10856 10859 481
12:40:00 10859 10860 10857 10860 460
12:45:00 10860 10862 10859 10861 329
12:50:00 10861 10868 10860 10866 1829
12:55:00 10867 10869 10861 10862 1268
13:00:00 10862 10863 10856 10860 1247
13:05:00 10859 10861 10853 10855 1088
13:10:00 10854 10857 10840 10844 2568
13:15:00 10844 10846 10842 10842 1290
13:20:00 10843 10848 10841 10845 1359
13:25:00 10846 10851 10829 10830 4730
13:30:00 10830 10831 10823 10825 3904
13:35:00 10825 10829 10823 10827 1796
13:40:00 10828 10829 10823 10825 3487
10823 10928
